Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
203,1729179686985,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,78,82,76,79,76,77,35,35,36.842105865478516,0,31.57894515991211,4.761904716491699,26.3157901763916,0,28.571430206298828,0,25,0,30.000001907348633,9.523809432983398,46.45557403564453,17179869184,4294967296,11959504896,3210477568
202,1729179687189,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,78,82,76,79,76,77,35,35,38.095237731933594,0,9.523809432983398,0,38.095237731933594,0,15.000000953674316,0,15.000000953674316,0,25,0,46.45557403564453,17179869184,4294967296,11959037952,3210477568
203,1729179687392,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,82,76,85,77,75,35,35,55,4.761904716491699,20,5,45,5,36.842105865478516,0,45,9.523809432983398,35,0,46.45557403564453,17179869184,4294967296,11961192448,3210477568
203,1729179687595,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,82,76,85,77,75,35,35,45,0,35,0,36.842105865478516,0,35,0,28.571430206298828,0,20,0,44.9156608581543,17179869184,4294967296,11959975936,3210477568
200,1729179687799,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,82,76,85,77,75,35,35,60.000003814697266,4.761904716491699,52.38095474243164,5,54.54545593261719,5,57.142860412597656,4.761904716491699,50,5,50,0,44.9156608581543,17179869184,4294967296,11980857344,3210477568
200,1729179688000,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,82,76,85,77,75,35,35,50,5,31.57894515991211,5,27.77777862548828,5,38.095237731933594,0,40,5,35,9.523809432983398,44.9156608581543,17179869184,4294967296,11964354560,3210477568
199,1729179688200,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,82,76,85,77,75,35,35,65,0,47.619049072265625,5,65,0,63.15789031982422,9.523809432983398,57.142860412597656,5,50,0,44.9156608581543,17179869184,4294967296,11982897152,3210477568
204,1729179688400,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,78,82,80,80,77,76,35,35,57.894737243652344,9.523809432983398,60.000003814697266,5,57.142860412597656,9.523809432983398,55,5,57.894737243652344,5,50,4.761904716491699,44.9156608581543,17179869184,4294967296,12022747136,3210477568
199,1729179688605,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,78,82,80,80,77,76,35,35,47.619049072265625,0,30.000001907348633,0,35,0,38.095237731933594,0,52.38095474243164,0,30.000001907348633,0,41.32728576660156,17179869184,4294967296,12025286656,3210477568
211,1729179688805,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,78,82,80,80,77,76,35,35,45,0,30.000001907348633,4.761904716491699,75,5,35,4.761904716491699,36.842105865478516,0,35,5,41.32728576660156,17179869184,4294967296,12066979840,3210477568
198,1729179689019,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,78,82,80,80,77,76,35,35,81.81818389892578,47.619049072265625,66.66667175292969,47.619049072265625,76.19047546386719,45,65,47.619049072265625,68.18181610107422,50,77.2727279663086,47.619049072265625,41.32728576660156,17179869184,4294967296,12065783808,3210477568
203,1729179689218,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,78,82,80,80,77,76,35,35,95,75,90,75,90,71.42857360839844,90.47618865966797,70,94.73684692382813,75,90,75,41.32728576660156,17179869184,4294967296,12052107264,3210477568
202,1729179689422,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,79,81,77,74,75,35,35,50,9.523809432983398,38.095237731933594,10,50,5,55,5,47.619049072265625,0,63.15789031982422,9.523809432983398,41.32728576660156,17179869184,4294967296,12029845504,3210477568
201,1729179689625,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,79,81,77,74,75,35,35,42.105262756347656,0,47.36842346191406,0,76.19047546386719,0,55,0,45,4.761904716491699,36.3636360168457,0,40.8381233215332,17179869184,4294967296,11967279104,3210477568
200,1729179689827,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,79,81,77,74,75,35,35,50,0,30.000001907348633,4.761904716491699,40,0,52.38095474243164,4.761904716491699,30.000001907348633,4.761904716491699,30.000001907348633,0,40.8381233215332,17179869184,4294967296,11983491072,3210477568
204,1729179690028,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,79,81,77,74,75,35,35,73.68421173095703,0,52.38095474243164,0,50,4.761904716491699,47.36842346191406,0,40,0,36.842105865478516,5,40.8381233215332,17179869184,4294967296,11974672384,3210477568
199,1729179690233,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,79,81,77,74,75,35,35,55,9.090909004211426,21.052631378173828,4.761904716491699,50,4.761904716491699,50,0,25,0,30.000001907348633,0,40.8381233215332,17179869184,4294967296,11982639104,3210477568
202,1729179690433,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,80,78,78,76,75,35,35,57.142860412597656,0,47.619049072265625,0,57.894737243652344,0,55,4.761904716491699,50,5,57.142860412597656,4.761904716491699,40.8381233215332,17179869184,4294967296,12007231488,3210477568
204,1729179690636,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,80,78,78,76,75,35,35,42.105262756347656,0,35,4.761904716491699,45.45454788208008,0,25,0,35,4.761904716491699,40,0,38.996116638183594,17179869184,4294967296,12024762368,3210477568
204,1729179690841,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,80,78,78,76,75,35,35,23.809524536132813,4.761904716491699,19.047618865966797,0,25,0,23.809524536132813,4.761904716491699,59.09090805053711,0,15.000000953674316,4.761904716491699,38.996116638183594,17179869184,4294967296,12024020992,3210477568
204,1729179691046,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,80,78,78,76,75,35,35,40,0,20,0,20,0,25,0,50,0,14.285715103149414,0,38.996116638183594,17179869184,4294967296,12022710272,3210477568
202,1729179691251,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,80,78,78,76,75,35,35,55,0,23.809524536132813,4.761904716491699,26.3157901763916,0,40,0,21.052631378173828,0,25,0,38.996116638183594,17179869184,4294967296,12002955264,3210477568
199,1729179691454,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,81,77,98,77,77,35,35,40,0,25,0,28.571430206298828,4.761904716491699,23.809524536132813,0,38.095237731933594,0,50,0,38.996116638183594,17179869184,4294967296,12009742336,3210477568
199,1729179691654,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,81,77,98,77,77,35,35,38.095237731933594,0,21.052631378173828,0,40,0,25,0,45,0,19.047618865966797,0,50.20514678955078,17179869184,4294967296,12016812032,3210477568
204,1729179691854,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,81,77,98,77,77,35,35,26.3157901763916,0,35,0,15.000000953674316,0,30.000001907348633,0,20,0,21.052631378173828,0,50.20514678955078,17179869184,4294967296,12017213440,3210477568
204,1729179692059,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,81,77,98,77,77,35,35,19.047618865966797,0,9.090909004211426,0,45,0,57.142860412597656,0,15.000000953674316,4.545454502105713,15.000000953674316,0,50.20514678955078,17179869184,4294967296,12017553408,3210477568
202,1729179692264,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,81,77,98,77,77,35,35,38.095237731933594,0,0,0,28.571430206298828,0,23.809524536132813,0,30.000001907348633,0,19.047618865966797,0,50.20514678955078,17179869184,4294967296,12017020928,3210477568
200,1729179692466,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,81,79,95,76,77,35,35,35,0,9.523809432983398,0,25,0,42.105262756347656,0,23.809524536132813,0,14.285715103149414,0,50.20514678955078,17179869184,4294967296,12014059520,3210477568
202,1729179692667,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,81,79,95,76,77,35,35,20,0,5,9.523809432983398,30.000001907348633,0,25,4.761904716491699,42.85714340209961,0,21.052631378173828,0,43.15761947631836,17179869184,4294967296,12013133824,3210477568
204,1729179692870,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,81,79,95,76,77,35,35,25,5,25,5,23.809524536132813,5,25,5,52.6315803527832,5,42.85714340209961,9.523809432983398,43.15761947631836,17179869184,4294967296,12001226752,3210477568
202,1729179693074,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,81,79,95,76,77,35,35,14.285715103149414,0,0,0,30.000001907348633,0,28.571430206298828,0,47.619049072265625,0,19.047618865966797,0,43.15761947631836,17179869184,4294967296,12001521664,3210477568
200,1729179693277,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,81,79,95,76,77,35,35,75,9.523809432983398,14.285715103149414,0,15.000000953674316,4.761904716491699,9.523809432983398,4.761904716491699,5,0,15.000000953674316,4.761904716491699,43.15761947631836,17179869184,4294967296,12001968128,3210477568
204,1729179693478,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,94,78,77,79,75,75,35,35,40,0,0,0,10,0,5.555555820465088,0,4.761904716491699,0,55,0,43.15761947631836,17179869184,4294967296,11997519872,3210477568
202,1729179693683,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,94,78,77,79,75,75,35,35,9.523809432983398,0,0,0,4.761904716491699,0,14.285715103149414,0,0,0,85,0,49.41799545288086,17179869184,4294967296,11998023680,3210477568
201,1729179693886,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,94,78,77,79,75,75,35,35,0,0,0,0,0,0,100,0,0,0,4.761904716491699,0,49.41799545288086,17179869184,4294967296,11991781376,3210477568
203,1729179694087,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,94,78,77,79,75,75,35,35,23.809524536132813,0,0,0,4.761904716491699,0,47.619049072265625,0,40,4.761904716491699,0,0,49.41799545288086,17179869184,4294967296,11991867392,3210477568
199,1729179694291,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,94,78,77,79,75,75,35,35,42.105262756347656,0,0,0,5,0,0,0,14.285715103149414,0,40,0,49.41799545288086,17179869184,4294967296,11991900160,3210477568
204,1729179694491,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,78,77,78,100,77,35,35,9.523809432983398,0,0,0,0,0,0,0,0,0,100,0,49.41799545288086,17179869184,4294967296,11991879680,3210477568
201,1729179694696,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,78,77,78,100,77,35,35,0,0,0,0,4.761904716491699,0,0,0,0,0,100,0,43.71809005737305,17179869184,4294967296,11991834624,3210477568
203,1729179694898,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,78,77,78,100,77,35,35,5,0,0,0,0,0,80.95238494873047,0,0,0,20,0,43.71809005737305,17179869184,4294967296,11991797760,3210477568
201,1729179695102,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,78,77,78,100,77,35,35,5,0,0,0,23.809524536132813,0,50,0,25,0,0,0,43.71809005737305,17179869184,4294967296,11991793664,3210477568
203,1729179695304,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,78,77,78,100,77,35,35,38.095237731933594,0,4.761904716491699,0,35,0,0,0,35,0,0,0,43.71809005737305,17179869184,4294967296,11991662592,3210477568
199,1729179695508,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,94,82,76,82,75,76,35,35,45,0,4.761904716491699,0,55,0,4.761904716491699,0,18.18181800842285,0,5,0,43.71809005737305,17179869184,4294967296,11991867392,3210477568
199,1729179695708,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,94,82,76,82,75,76,35,35,5.263157844543457,0,10.526315689086914,0,45,0,45,0,26.3157901763916,0,5,0,44.214271545410156,17179869184,4294967296,11962638336,3210477568
203,1729179695908,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,94,82,76,82,75,76,35,35,13.636363983154297,0,20,0,5.263157844543457,0,94.73684692382813,0,5,0,0,0,44.214271545410156,17179869184,4294967296,11962519552,3210477568
204,1729179696112,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,94,82,76,82,75,76,35,35,5.263157844543457,0,0,0,76.19047546386719,0,4.761904716491699,0,0,0,19.047618865966797,0,44.214271545410156,17179869184,4294967296,11962204160,3210477568
202,1729179696316,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,94,82,76,82,75,76,35,35,4.761904716491699,0,0,0,4.761904716491699,0,4.761904716491699,0,0,0,95.23809814453125,0,44.214271545410156,17179869184,4294967296,11962089472,3210477568
203,1729179696519,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,78,100,79,77,77,35,35,10,0,5.263157844543457,0,4.761904716491699,0,20,0,0,0,73.68421173095703,0,44.214271545410156,17179869184,4294967296,11962195968,3210477568
200,1729179696723,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,78,100,79,77,77,35,35,4.761904716491699,0,66.66667175292969,0,0,0,4.761904716491699,0,20,0,14.285715103149414,0,42.87189865112305,17179869184,4294967296,11962195968,3210477568
203,1729179696924,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,78,100,79,77,77,35,35,0,0,0,0,0,0,0,0,55,0,45,0,42.87189865112305,17179869184,4294967296,11962019840,3210477568
204,1729179697128,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,78,100,79,77,77,35,35,15.000000953674316,0,0,0,55,0,21.052631378173828,0,10,0,0,0,42.87189865112305,17179869184,4294967296,11966513152,3176923136
202,1729179697332,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,78,100,79,77,77,35,35,9.523809432983398,0,4.761904716491699,0,31.81818199157715,0,4.545454502105713,0,70,5,4.761904716491699,0,42.87189865112305,17179869184,4294967296,11967504384,3176923136
204,1729179697535,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,95,76,88,75,77,35,35,10,0,15.000000953674316,0,26.3157901763916,0,15.000000953674316,0,45.45454788208008,0,0,0,42.87189865112305,17179869184,4294967296,11968016384,3176923136
200,1729179697740,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,95,76,88,75,77,35,35,19.047618865966797,0,38.095237731933594,0,19.047618865966797,0,26.3157901763916,0,25,0,0,0,44.507774353027344,17179869184,4294967296,11967971328,3176923136
202,1729179697941,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,95,76,88,75,77,35,35,19.047618865966797,0,4.761904716491699,0,0,0,23.809524536132813,0,25,0,50,0,44.507774353027344,17179869184,4294967296,11968045056,3176923136
203,1729179698144,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,95,76,88,75,77,35,35,15.000000953674316,0,5.263157844543457,0,33.333335876464844,0,4.761904716491699,0,35,4.545454502105713,25,0,44.507774353027344,17179869184,4294967296,11968098304,3176923136
203,1729179698348,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,78,83,76,85,75,76,35,35,35,0,9.523809432983398,0,33.333335876464844,0,15.789472579956055,0,25,0,31.81818199157715,0,44.507774353027344,17179869184,4294967296,11968249856,3176923136
199,1729179698552,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,78,83,76,85,75,76,35,35,5.263157844543457,0,10,0,35,0,52.38095474243164,0,4.761904716491699,0,10,0,40.04233169555664,17179869184,4294967296,11966709760,3176923136
202,1729179698752,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,78,83,76,85,75,76,35,35,38.095237731933594,0,5,0,40,0,25,0,30.000001907348633,0,15.789472579956055,0,40.04233169555664,17179869184,4294967296,11964506112,3176923136
204,1729179698954,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,78,83,76,85,75,76,35,35,25,0,14.285715103149414,0,10,0,30.000001907348633,0,30.000001907348633,0,23.809524536132813,0,40.04233169555664,17179869184,4294967296,11964149760,3176923136
204,1729179699159,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,78,83,76,85,75,76,35,35,60.000003814697266,0,10,0,10,0,10,0,10,0,0,0,40.04233169555664,17179869184,4294967296,11964145664,3176923136
201,1729179699364,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,79,97,79,76,76,35,35,47.619049072265625,0,0,0,28.571430206298828,4.761904716491699,25,0,9.523809432983398,0,14.285715103149414,0,40.04233169555664,17179869184,4294967296,11934715904,3176923136
213,1729179699567,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,79,97,79,76,76,35,35,10,4.761904716491699,45,5,20,5,50,5,9.523809432983398,4.761904716491699,5,4.761904716491699,41.1598014831543,17179869184,4294967296,11933372416,3176923136
202,1729179699782,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,79,97,79,76,76,35,35,86.36363983154297,61.904762268066406,71.42857360839844,60.869564056396484,81.81818389892578,61.904762268066406,71.42857360839844,60.869564056396484,71.42857360839844,61.904762268066406,71.42857360839844,61.904762268066406,41.1598014831543,17179869184,4294967296,11933450240,3176923136
199,1729179699984,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,79,97,79,76,76,35,35,70,40,61.904762268066406,36.842105865478516,89.47368621826172,35,63.15789031982422,36.842105865478516,80,36.842105865478516,57.142860412597656,40,41.1598014831543,17179869184,4294967296,11907829760,3176923136
204,1729179700184,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,79,97,79,76,76,35,35,63.15789031982422,0,0,0,4.761904716491699,0,95.23809814453125,0,10,0,0,0,41.1598014831543,17179869184,4294967296,11908775936,3176923136
201,1729179700389,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,79,92,79,75,76,35,35,57.142860412597656,0,5,0,5,0,61.904762268066406,0,15.000000953674316,0,20,0,41.1598014831543,17179869184,4294967296,11941838848,3176923136
200,1729179700591,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,79,92,79,75,76,35,35,52.38095474243164,0,14.285715103149414,4.761904716491699,36.842105865478516,0,22.22222328186035,4.761904716491699,35,5,31.57894515991211,0,41.20805740356445,17179869184,4294967296,11940212736,3176923136
202,1729179700792,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,79,92,79,75,76,35,35,78.94737243652344,0,25,0,23.809524536132813,4.761904716491699,50,0,19.047618865966797,0,33.333335876464844,0,41.20805740356445,17179869184,4294967296,11963002880,3176923136
204,1729179700995,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,79,92,79,75,76,35,35,30.000001907348633,0,30.000001907348633,4.761904716491699,28.571430206298828,0,23.809524536132813,0,25,0,23.809524536132813,4.761904716491699,41.20805740356445,17179869184,4294967296,11980664832,3176923136
199,1729179701200,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,79,92,79,75,76,35,35,33.333335876464844,4.545454502105713,15.000000953674316,0,35,0,23.809524536132813,0,35,0,20,0,41.20805740356445,17179869184,4294967296,11980537856,3176923136
204,1729179701400,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,82,74,78,78,82,35,35,30.000001907348633,0,19.047618865966797,0,40,4.761904716491699,20,0,25,0,21.052631378173828,0,41.20805740356445,17179869184,4294967296,11980853248,3176923136
204,1729179701605,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,82,74,78,78,82,35,35,20,4.761904716491699,0,0,25,0,21.052631378173828,0,42.85714340209961,0,14.285715103149414,0,45.29084014892578,17179869184,4294967296,11980427264,3176923136
204,1729179701810,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,82,74,78,78,82,35,35,4.761904716491699,0,0,0,14.285715103149414,0,4.761904716491699,0,0,0,85.71428680419922,0,45.29084014892578,17179869184,4294967296,11980427264,3176923136
203,1729179702015,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,82,74,78,78,82,35,35,4.761904716491699,0,0,0,50,0,4.761904716491699,0,45,0,0,0,45.29084014892578,17179869184,4294967296,11980566528,3176923136
201,1729179702219,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,82,74,78,78,82,35,35,70,0,0,0,4.761904716491699,0,0,0,33.333335876464844,4.761904716491699,5,0,45.29084014892578,17179869184,4294967296,11980578816,3176923136
203,1729179702421,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,78,76,77,76,99,35,35,5,0,100,0,5,0,0,0,0,0,0,0,45.29084014892578,17179869184,4294967296,11980587008,3176923136
199,1729179702624,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,78,76,77,76,99,35,35,0,0,100,0,0,0,4.761904716491699,0,0,0,0,0,52.70616912841797,17179869184,4294967296,11980562432,3176923136
204,1729179702824,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,78,76,77,76,99,35,35,9.523809432983398,0,100,0,9.523809432983398,0,4.761904716491699,0,0,0,0,0,52.70616912841797,17179869184,4294967296,11980529664,3176923136
200,1729179703029,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,78,76,77,76,99,35,35,5,0,57.142860412597656,0,45,0,0,0,4.545454502105713,0,0,0,52.70616912841797,17179869184,4294967296,11979370496,3176923136
203,1729179703230,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,78,76,77,76,99,35,35,15.000000953674316,0,0,0,45,0,5.263157844543457,0,0,0,47.619049072265625,0,52.70616912841797,17179869184,4294967296,11979157504,3176923136
200,1729179703434,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,79,76,77,74,74,35,35,20,0,5.263157844543457,0,35,0,47.619049072265625,0,15.000000953674316,0,28.571430206298828,0,52.70616912841797,17179869184,4294967296,11974623232,3176923136
200,1729179703635,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,79,76,77,74,74,35,35,50,0,20,0,19.047618865966797,0,40,0,15.000000953674316,0,0,0,42.81908416748047,17179869184,4294967296,11974529024,3176923136
204,1729179703836,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,79,76,77,74,74,35,35,25,0,19.047618865966797,0,42.105262756347656,0,35,0,30.000001907348633,0,25,0,42.81908416748047,17179869184,4294967296,11974311936,3176923136
202,1729179704040,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,79,76,77,74,74,35,35,38.095237731933594,5,20,5,30.000001907348633,4.761904716491699,30.000001907348633,4.761904716491699,30.000001907348633,5,20,0,42.81908416748047,17179869184,4294967296,11972603904,3176923136
203,1729179704243,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,79,76,77,74,74,35,35,25,0,0,0,61.904762268066406,0,10,0,13.636363983154297,0,19.047618865966797,0,42.81908416748047,17179869184,4294967296,11972452352,3176923136
202,1729179704446,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,83,78,80,76,75,35,35,25,0,20,0,15.000000953674316,0,25,0,26.3157901763916,5,15.000000953674316,0,42.81908416748047,17179869184,4294967296,11972395008,3176923136
203,1729179704650,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,83,78,80,76,75,35,35,30.000001907348633,0,14.285715103149414,0,40,0,38.095237731933594,0,15.000000953674316,0,15.000000953674316,0,43.94593811035156,17179869184,4294967296,11972395008,3176923136
201,1729179704854,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,83,78,80,76,75,35,35,40,0,30.000001907348633,4.761904716491699,28.571430206298828,0,33.333335876464844,0,19.047618865966797,0,19.047618865966797,0,43.94593811035156,17179869184,4294967296,11972395008,3176923136
203,1729179705056,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,83,78,80,76,75,35,35,40,0,20,0,15.000000953674316,0,20,0,15.000000953674316,0,15.789472579956055,0,43.94593811035156,17179869184,4294967296,11963154432,3176923136
204,1729179705260,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,83,78,80,76,75,35,35,23.809524536132813,0,30.000001907348633,0,15.000000953674316,0,28.571430206298828,0,10,4.761904716491699,14.285715103149414,0,43.94593811035156,17179869184,4294967296,11967348736,3176923136
203,1729179705464,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,79,75,79,75,91,35,35,28.571430206298828,0,33.333335876464844,0,25,0,36.842105865478516,4.761904716491699,25,0,14.285715103149414,0,43.94593811035156,17179869184,4294967296,11897851904,3176923136
204,1729179705668,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,79,75,79,75,91,35,35,31.57894515991211,0,23.809524536132813,0,35,0,50,0,19.047618865966797,0,10.526315689086914,4.545454502105713,38.68834686279297,17179869184,4294967296,11898236928,3176923136
201,1729179705873,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,79,75,79,75,91,35,35,9.090909004211426,0,0,0,4.761904716491699,0,100,0,0,0,4.545454502105713,0,38.68834686279297,17179869184,4294967296,11898466304,3176923136
204,1729179706075,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,79,75,79,75,91,35,35,94.73684692382813,0,0,0,4.761904716491699,0,10,0,4.761904716491699,0,0,0,38.68834686279297,17179869184,4294967296,11898507264,3176923136
204,1729179706280,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,79,75,79,75,91,35,35,100,0,0,0,0,0,4.761904716491699,0,0,0,0,0,38.68834686279297,17179869184,4294967296,11898515456,3176923136
202,1729179706484,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,93,79,75,80,73,75,35,35,63.6363639831543,0,0,0,25,0,0,0,22.72727394104004,0,0,0,38.68834686279297,17179869184,4294967296,11898429440,3176923136
203,1729179706687,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,93,79,75,80,73,75,35,35,5,0,0,0,100,0,0,0,0,0,0,0,46.60411834716797,17179869184,4294967296,11898134528,3176923136
201,1729179706891,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,93,79,75,80,73,75,35,35,0,0,0,0,66.66667175292969,0,4.761904716491699,0,0,0,30.000001907348633,0,46.60411834716797,17179869184,4294967296,11897995264,3176923136
201,1729179707093,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,93,79,75,80,73,75,35,35,30.000001907348633,0,0,0,0,5,40,0,20,0,15.000000953674316,0,46.60411834716797,17179869184,4294967296,11897831424,3176923136
